"ITTER107","Territory","TIPO_DATO_FOL","Data type","SEXISTAT1","Gender","ETA1","Age class","TITOLO_STUDIO","Highest level of education attained","CITTADINANZA","Citizenship","TIME","Select time","Value","Flag Codes","Flags"
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2021-Q2","Q2-2021",59.698902,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2021-Q3","Q3-2021",55.891965,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2021-Q4","Q4-2021",62.767036,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2022-Q1","Q1-2022",59.950577,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2022-Q2","Q2-2022",56.006373,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2022-Q3","Q3-2022",63.204422,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2022-Q4","Q4-2022",67.885675,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2018","2018",55.099375,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2018-Q2","Q2-2018",56.595839,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2018-Q1","Q1-2018",56.26527,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2018-Q4","Q4-2018",52.906531,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2018-Q3","Q3-2018",54.636376,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2019","2019",53.146886,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2019-Q1","Q1-2019",51.946171,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2019-Q2","Q2-2019",52.548955,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2019-Q4","Q4-2019",53.936775,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2019-Q3","Q3-2019",54.15543,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2020","2020",46.317407,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2020-Q2","Q2-2020",41.148744,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2020-Q1","Q1-2020",44.642298,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2020-Q3","Q3-2020",51.251138,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2020-Q4","Q4-2020",48.193846,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2021","2021",48.23303,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2022","2022",47.602716,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2021-Q1","Q1-2021",46.422224,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2021-Q2","Q2-2021",47.82099,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2021-Q3","Q3-2021",48.715003,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2021-Q4","Q4-2021",50.035738,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2022-Q1","Q1-2022",49.157235,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2022-Q2","Q2-2022",44.11762,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2022-Q3","Q3-2022",48.355158,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2022-Q4","Q4-2022",48.748061,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","TOTAL","total","2018","2018",60.963702,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","TOTAL","total","2018-Q2","Q2-2018",62.241162,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","TOTAL","total","2018-Q1","Q1-2018",61.150749,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","TOTAL","total","2018-Q4","Q4-2018",60.764053,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","TOTAL","total","2018-Q3","Q3-2018",59.711689,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","TOTAL","total","2019","2019",61.207046,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","TOTAL","total","2019-Q1","Q1-2019",61.43911,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","TOTAL","total","2019-Q2","Q2-2019",61.763356,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","TOTAL","total","2019-Q4","Q4-2019",61.417746,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","TOTAL","total","2019-Q3","Q3-2019",60.218314,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","TOTAL","total","2020","2020",58.036225,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","TOTAL","total","2020-Q2","Q2-2020",55.272717,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","TOTAL","total","2020-Q1","Q1-2020",59.456236,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","TOTAL","total","2020-Q3","Q3-2020",59.145806,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","TOTAL","total","2020-Q4","Q4-2020",58.259853,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","TOTAL","total","2021","2021",59.815395,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","TOTAL","total","2022","2022",60.522041,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","TOTAL","total","2021-Q1","Q1-2021",57.921302,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","TOTAL","total","2021-Q2","Q2-2021",60.101676,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","TOTAL","total","2021-Q3","Q3-2021",60.712573,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","TOTAL","total","2021-Q4","Q4-2021",60.541108,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","TOTAL","total","2022-Q1","Q1-2022",60.111666,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","TOTAL","total","2022-Q2","Q2-2022",62.069714,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","TOTAL","total","2022-Q3","Q3-2022",59.586439,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","TOTAL","total","2022-Q4","Q4-2022",60.349834,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","99","total","TOTAL","total","2018","2018",41.614714,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","99","total","TOTAL","total","2018-Q2","Q2-2018",42.812735,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","99","total","TOTAL","total","2018-Q1","Q1-2018",41.710341,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","99","total","TOTAL","total","2018-Q4","Q4-2018",41.230956,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","99","total","TOTAL","total","2018-Q3","Q3-2018",40.700717,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","99","total","TOTAL","total","2019","2019",41.536705,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","99","total","TOTAL","total","2019-Q1","Q1-2019",41.479501,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","99","total","TOTAL","total","2019-Q2","Q2-2019",42.063442,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","99","total","TOTAL","total","2019-Q4","Q4-2019",41.708707,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","99","total","TOTAL","total","2019-Q3","Q3-2019",40.894435,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","99","total","TOTAL","total","2020","2020",39.312992,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","99","total","TOTAL","total","2020-Q2","Q2-2020",36.884195,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","99","total","TOTAL","total","2020-Q1","Q1-2020",40.197993,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","99","total","TOTAL","total","2020-Q3","Q3-2020",40.214683,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","99","total","TOTAL","total","2020-Q4","Q4-2020",39.958588,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","99","total","TOTAL","total","2021","2021",40.797163,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","99","total","TOTAL","total","2022","2022",41.49334,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","99","total","TOTAL","total","2021-Q1","Q1-2021",39.498669,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","99","total","TOTAL","total","2021-Q2","Q2-2021",40.535819,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","99","total","TOTAL","total","2021-Q3","Q3-2021",41.33748,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","99","total","TOTAL","total","2021-Q4","Q4-2021",41.83521,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","99","total","TOTAL","total","2022-Q1","Q1-2022",40.908431,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","99","total","TOTAL","total","2022-Q2","Q2-2022",41.975018,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","99","total","TOTAL","total","2022-Q3","Q3-2022",40.757501,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","99","total","TOTAL","total","2022-Q4","Q4-2022",42.333874,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","99","total","ITL","italian","2018","2018",54.10846,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","99","total","ITL","italian","2018-Q2","Q2-2018",54.979872,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","99","total","ITL","italian","2018-Q1","Q1-2018",53.94253,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","99","total","ITL","italian","2018-Q4","Q4-2018",54.043495,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","99","total","ITL","italian","2018-Q3","Q3-2018",53.466279,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","99","total","ITL","italian","2019","2019",54.075789,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","99","total","ITL","italian","2019-Q1","Q1-2019",53.628203,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","99","total","ITL","italian","2019-Q2","Q2-2019",54.438304,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","99","total","ITL","italian","2019-Q4","Q4-2019",54.273997,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","99","total","ITL","italian","2019-Q3","Q3-2019",53.96458,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","99","total","ITL","italian","2020","2020",52.034704,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","99","total","ITL","italian","2020-Q2","Q2-2020",49.724513,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","99","total","ITL","italian","2020-Q1","Q1-2020",52.550116,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","99","total","ITL","italian","2020-Q3","Q3-2020",53.175136,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","99","total","ITL","italian","2020-Q4","Q4-2020",52.696042,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","99","total","ITL","italian","2021","2021",53.42928,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","99","total","ITL","italian","2022","2022",54.228796,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","99","total","ITL","italian","2021-Q1","Q1-2021",51.843544,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","99","total","ITL","italian","2021-Q2","Q2-2021",53.420852,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","99","total","ITL","italian","2021-Q3","Q3-2021",54.344317,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","99","total","ITL","italian","2021-Q4","Q4-2021",54.12426,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","99","total","ITL","italian","2022-Q1","Q1-2022",53.404865,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","99","total","ITL","italian","2022-Q2","Q2-2022",54.824458,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","99","total","ITL","italian","2022-Q3","Q3-2022",53.974243,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","99","total","ITL","italian","2022-Q4","Q4-2022",54.711381,,
"ITFG","Mezzogiorno","ACT_R","activity rate","1","males","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2018","2018",82.716702,,
"ITFG","Mezzogiorno","ACT_R","activity rate","1","males","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019","2019",78.176417,,
"ITFG","Mezzogiorno","ACT_R","activity rate","1","males","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020","2020",70.467918,,
"ITFG","Mezzogiorno","ACT_R","activity rate","1","males","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021","2021",77.483774,,
"ITFG","Mezzogiorno","ACT_R","activity rate","1","males","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022","2022",81.845948,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","7","upper and post secondary","TOTAL","total","2018","2018",48.06698,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","7","upper and post secondary","TOTAL","total","2018-Q2","Q2-2018",49.399023,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","7","upper and post secondary","TOTAL","total","2018-Q1","Q1-2018",48.687121,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","7","upper and post secondary","TOTAL","total","2018-Q4","Q4-2018",47.851375,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","7","upper and post secondary","TOTAL","total","2018-Q3","Q3-2018",46.373323,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","7","upper and post secondary","TOTAL","total","2019","2019",47.763086,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","7","upper and post secondary","TOTAL","total","2019-Q1","Q1-2019",48.722928,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","7","upper and post secondary","TOTAL","total","2019-Q2","Q2-2019",47.985844,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","7","upper and post secondary","TOTAL","total","2019-Q4","Q4-2019",48.194631,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","7","upper and post secondary","TOTAL","total","2019-Q3","Q3-2019",46.173132,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","7","upper and post secondary","TOTAL","total","2020","2020",44.641386,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","7","upper and post secondary","TOTAL","total","2020-Q2","Q2-2020",41.46275,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","7","upper and post secondary","TOTAL","total","2020-Q1","Q1-2020",46.750427,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","7","upper and post secondary","TOTAL","total","2020-Q3","Q3-2020",45.312643,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","7","upper and post secondary","TOTAL","total","2020-Q4","Q4-2020",45.067187,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","7","upper and post secondary","TOTAL","total","2021","2021",46.595593,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","7","upper and post secondary","TOTAL","total","2022","2022",47.247728,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","7","upper and post secondary","TOTAL","total","2021-Q1","Q1-2021",45.074166,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","7","upper and post secondary","TOTAL","total","2021-Q2","Q2-2021",46.302419,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","7","upper and post secondary","TOTAL","total","2021-Q3","Q3-2021",47.147849,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","7","upper and post secondary","TOTAL","total","2021-Q4","Q4-2021",47.882347,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","7","upper and post secondary","TOTAL","total","2022-Q1","Q1-2022",47.28645,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","7","upper and post secondary","TOTAL","total","2022-Q2","Q2-2022",48.34669,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","7","upper and post secondary","TOTAL","total","2022-Q3","Q3-2022",45.797849,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","7","upper and post secondary","TOTAL","total","2022-Q4","Q4-2022",47.598982,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","ITL","italian","2018","2018",60.752525,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","ITL","italian","2018-Q2","Q2-2018",61.943356,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","ITL","italian","2018-Q1","Q1-2018",60.918707,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","ITL","italian","2018-Q4","Q4-2018",60.757225,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","ITL","italian","2018-Q3","Q3-2018",59.405184,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","ITL","italian","2019","2019",61.129344,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","ITL","italian","2019-Q1","Q1-2019",61.425665,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","ITL","italian","2019-Q2","Q2-2019",61.805753,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","ITL","italian","2019-Q4","Q4-2019",61.284915,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","ITL","italian","2019-Q3","Q3-2019",60.012357,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","ITL","italian","2020","2020",58.067429,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","ITL","italian","2020-Q2","Q2-2020",55.28301,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","ITL","italian","2020-Q1","Q1-2020",59.602368,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","ITL","italian","2020-Q3","Q3-2020",59.055489,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","ITL","italian","2020-Q4","Q4-2020",58.313754,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","ITL","italian","2021","2021",59.833716,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","ITL","italian","2022","2022",60.478024,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","ITL","italian","2021-Q1","Q1-2021",57.873183,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","ITL","italian","2021-Q2","Q2-2021",60.118789,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","ITL","italian","2021-Q3","Q3-2021",60.894237,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","ITL","italian","2021-Q4","Q4-2021",60.460213,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","ITL","italian","2022-Q1","Q1-2022",60.118393,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","ITL","italian","2022-Q2","Q2-2022",62.305069,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","ITL","italian","2022-Q3","Q3-2022",59.445787,,
"ITFG","Mezzogiorno","ACT_R","activity rate","9","total","Y15-64","15-64 years","7","upper and post secondary","ITL","italian","2022-Q4","Q4-2022",60.07983,,
"ITFG","Mezzogiorno","ACT_R","activity rate","1","males","Y15-64","15-64 years","7","upper and post secondary","ITL","italian","2018","2018",73.448563,,
"ITFG","Mezzogiorno","ACT_R","activity rate","1","males","Y15-64","15-64 years","7","upper and post secondary","ITL","italian","2019","2019",74.269407,,
"ITFG","Mezzogiorno","ACT_R","activity rate","1","males","Y15-64","15-64 years","7","upper and post secondary","ITL","italian","2020","2020",71.107551,,
"ITFG","Mezzogiorno","ACT_R","activity rate","1","males","Y15-64","15-64 years","7","upper and post secondary","ITL","italian","2021","2021",72.73622,,
"ITFG","Mezzogiorno","ACT_R","activity rate","1","males","Y15-64","15-64 years","7","upper and post secondary","ITL","italian","2022","2022",73.430676,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2018","2018",61.451534,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2019","2019",55.285468,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2020","2020",48.472904,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2021","2021",50.542691,,
"ITFG","Mezzogiorno","ACT_R","activity rate","2","females","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2022","2022",52.11892,,
"ITFG","Mezzogiorno","ACT_R","activity rate","1","males","Y15-64","15-64 years","99","total","TOTAL","total","2018","2018",67.944639,,
"ITFG","Mezzogiorno","ACT_R","activity rate","1","males","Y15-64","15-64 years","99","total","TOTAL","total","2018-Q2","Q2-2018",68.557212,,
"ITFG","Mezzogiorno","ACT_R","activity rate","1","males","Y15-64","15-64 years","99","total","TOTAL","total","2018-Q1","Q1-2018",67.498848,,
"ITFG","Mezzogiorno","ACT_R","activity rate","1","males","Y15-64","15-64 years","99","total","TOTAL","total","2018-Q4","Q4-2018",67.989499,,
"ITFG","Mezzogiorno","ACT_R","activity rate","1","males","Y15-64","15-64 years","99","total","TOTAL","total","2018-Q3","Q3-2018",67.73321,,
"ITFG","Mezzogiorno","ACT_R","activity rate","1","males","Y15-64","15-64 years","99","total","TOTAL","total","2019","2019",67.849174,,
"ITFG","Mezzogiorno","ACT_R","activity rate","1","males","Y15-64","15-64 years","99","total","TOTAL","total","2019-Q1","Q1-2019",66.702543,,
"ITFG","Mezzogiorno","ACT_R","activity rate","1","males","Y15-64","15-64 years","99","total","TOTAL","total","2019-Q2","Q2-2019",68.150213,,
"ITFG","Mezzogiorno","ACT_R","activity rate","1","males","Y15-64","15-64 years","99","total","TOTAL","total","2019-Q4","Q4-2019",68.12102,,
"ITFG","Mezzogiorno","ACT_R","activity rate","1","males","Y15-64","15-64 years","99","total","TOTAL","total","2019-Q3","Q3-2019",68.429022,,
