"ITTER107","Territory","TIPO_DATO_FOL","Data type","SEXISTAT1","Gender","ETA1","Age class","TITOLO_STUDIO","Highest level of education attained","CITTADINANZA","Citizenship","TIME","Select time","Value","Flag Codes","Flags"
"ITC","Nord-ovest","UNEM_R","unemployment rate","1","males","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2021-Q3","Q3-2021",2.90293,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","1","males","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2021-Q4","Q4-2021",2.539832,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","1","males","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2022-Q1","Q1-2022",2.637534,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","1","males","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2022-Q2","Q2-2022",2.211188,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","1","males","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2022-Q3","Q3-2022",2.491943,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","1","males","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2022-Q4","Q4-2022",1.957107,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2018","2018",5.284642,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2018-Q2","Q2-2018",4.854803,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2018-Q1","Q1-2018",6.102109,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2018-Q4","Q4-2018",5.480235,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2018-Q3","Q3-2018",4.753867,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2019","2019",5.422864,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2019-Q1","Q1-2019",6.290559,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2019-Q2","Q2-2019",5.190636,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2019-Q4","Q4-2019",5.516232,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2019-Q3","Q3-2019",4.711242,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2020","2020",5.133935,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2020-Q2","Q2-2020",4.440239,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2020-Q1","Q1-2020",4.186099,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2020-Q3","Q3-2020",6.382224,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2020-Q4","Q4-2020",5.592691,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2021","2021",4.822111,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2022","2022",3.865286,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2021-Q1","Q1-2021",5.770194,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2021-Q2","Q2-2021",3.884034,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2021-Q3","Q3-2021",5.197838,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2021-Q4","Q4-2021",4.450694,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2022-Q1","Q1-2022",4.187687,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2022-Q2","Q2-2022",3.38494,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2022-Q3","Q3-2022",4.070387,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2022-Q4","Q4-2022",3.822589,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2018","2018",4.337839,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2018-Q2","Q2-2018",4.837675,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2018-Q1","Q1-2018",4.010818,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2018-Q4","Q4-2018",3.859144,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2018-Q3","Q3-2018",4.650858,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2019","2019",4.140957,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2019-Q1","Q1-2019",3.961013,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2019-Q2","Q2-2019",3.641752,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2019-Q4","Q4-2019",3.874821,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2019-Q3","Q3-2019",5.078097,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2020","2020",3.938128,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2020-Q2","Q2-2020",4.009601,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2020-Q1","Q1-2020",3.52648,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2020-Q3","Q3-2020",5.109043,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2020-Q4","Q4-2020",3.129138,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2021","2021",3.644683,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2022","2022",3.538211,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2021-Q1","Q1-2021",4.496993,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2021-Q2","Q2-2021",3.138628,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2021-Q3","Q3-2021",4.06392,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2021-Q4","Q4-2021",2.91818,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2022-Q1","Q1-2022",3.214265,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2022-Q2","Q2-2022",3.537601,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2022-Q3","Q3-2022",3.568126,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2022-Q4","Q4-2022",3.820939,,
"ITCD","Nord","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2018","2018",3.703525,,
"ITCD","Nord","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2018-Q2","Q2-2018",3.818918,,
"ITCD","Nord","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2018-Q1","Q1-2018",3.729859,,
"ITCD","Nord","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2018-Q4","Q4-2018",3.770661,,
"ITCD","Nord","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2018-Q3","Q3-2018",3.488858,,
"ITCD","Nord","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2019","2019",3.552862,,
"ITCD","Nord","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2019-Q1","Q1-2019",3.761969,,
"ITCD","Nord","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2019-Q2","Q2-2019",3.09717,,
"ITCD","Nord","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2019-Q4","Q4-2019",3.509907,,
"ITCD","Nord","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2019-Q3","Q3-2019",3.848966,,
"ITCD","Nord","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2020","2020",3.63,,
"ITCD","Nord","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2020-Q2","Q2-2020",3.359727,,
"ITCD","Nord","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2020-Q1","Q1-2020",3.207434,,
"ITCD","Nord","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2020-Q3","Q3-2020",4.615074,,
"ITCD","Nord","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2020-Q4","Q4-2020",3.364736,,
"ITCD","Nord","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2021","2021",3.438425,,
"ITCD","Nord","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2022","2022",2.77647,,
"ITCD","Nord","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2021-Q1","Q1-2021",3.624949,,
"ITCD","Nord","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2021-Q2","Q2-2021",3.567902,,
"ITCD","Nord","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2021-Q3","Q3-2021",3.394361,,
"ITCD","Nord","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2021-Q4","Q4-2021",3.16634,,
"ITCD","Nord","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2022-Q1","Q1-2022",2.761589,,
"ITCD","Nord","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2022-Q2","Q2-2022",2.680044,,
"ITCD","Nord","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2022-Q3","Q3-2022",2.851321,,
"ITCD","Nord","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2022-Q4","Q4-2022",2.812111,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","ITL","italian","2018","2018",10.82656,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","ITL","italian","2018-Q2","Q2-2018",10.489231,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","ITL","italian","2018-Q1","Q1-2018",11.439687,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","ITL","italian","2018-Q4","Q4-2018",10.387806,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","ITL","italian","2018-Q3","Q3-2018",10.987638,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","ITL","italian","2019","2019",10.066509,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","ITL","italian","2019-Q1","Q1-2019",10.009761,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","ITL","italian","2019-Q2","Q2-2019",9.764602,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","ITL","italian","2019-Q4","Q4-2019",10.003469,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","ITL","italian","2019-Q3","Q3-2019",10.499912,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","ITL","italian","2020","2020",9.029058,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","ITL","italian","2020-Q2","Q2-2020",8.298106,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","ITL","italian","2020-Q1","Q1-2020",8.737564,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","ITL","italian","2020-Q3","Q3-2020",10.86555,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","ITL","italian","2020-Q4","Q4-2020",8.227443,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","ITL","italian","2021","2021",8.267151,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","ITL","italian","2022","2022",6.686335,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","ITL","italian","2021-Q1","Q1-2021",8.825316,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","ITL","italian","2021-Q2","Q2-2021",7.14808,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","ITL","italian","2021-Q3","Q3-2021",9.433791,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","ITL","italian","2021-Q4","Q4-2021",7.681331,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","ITL","italian","2022-Q1","Q1-2022",6.570279,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","ITL","italian","2022-Q2","Q2-2022",6.438744,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","ITL","italian","2022-Q3","Q3-2022",7.065903,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","ITL","italian","2022-Q4","Q4-2022",6.675753,,
"ITCD","Nord","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2018","2018",4.240037,,
"ITCD","Nord","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2018-Q2","Q2-2018",4.437408,,
"ITCD","Nord","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2018-Q1","Q1-2018",4.322392,,
"ITCD","Nord","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2018-Q4","Q4-2018",4.210322,,
"ITCD","Nord","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2018-Q3","Q3-2018",3.980962,,
"ITCD","Nord","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2019","2019",4.070307,,
"ITCD","Nord","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2019-Q1","Q1-2019",3.981637,,
"ITCD","Nord","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2019-Q2","Q2-2019",3.399731,,
"ITCD","Nord","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2019-Q4","Q4-2019",4.064703,,
"ITCD","Nord","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2019-Q3","Q3-2019",4.846053,,
"ITCD","Nord","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2020","2020",4.125439,,
"ITCD","Nord","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2020-Q2","Q2-2020",3.698726,,
"ITCD","Nord","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2020-Q1","Q1-2020",3.905324,,
"ITCD","Nord","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2020-Q3","Q3-2020",5.038277,,
"ITCD","Nord","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2020-Q4","Q4-2020",3.886825,,
"ITCD","Nord","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2021","2021",3.63693,,
"ITCD","Nord","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2022","2022",3.182069,,
"ITCD","Nord","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2021-Q1","Q1-2021",3.7678,,
"ITCD","Nord","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2021-Q2","Q2-2021",3.504399,,
"ITCD","Nord","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2021-Q3","Q3-2021",4.038536,,
"ITCD","Nord","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2021-Q4","Q4-2021",3.24905,,
"ITCD","Nord","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2022-Q1","Q1-2022",2.858564,,
"ITCD","Nord","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2022-Q2","Q2-2022",3.162991,,
"ITCD","Nord","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2022-Q3","Q3-2022",3.384389,,
"ITCD","Nord","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2022-Q4","Q4-2022",3.32476,,
"ITCD","Nord","UNEM_R","unemployment rate","1","males","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2018","2018",3.039593,,
"ITCD","Nord","UNEM_R","unemployment rate","1","males","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2018-Q2","Q2-2018",3.05827,,
"ITCD","Nord","UNEM_R","unemployment rate","1","males","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2018-Q1","Q1-2018",2.969725,,
"ITCD","Nord","UNEM_R","unemployment rate","1","males","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2018-Q4","Q4-2018",3.230752,,
"ITCD","Nord","UNEM_R","unemployment rate","1","males","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2018-Q3","Q3-2018",2.89309,,
"ITCD","Nord","UNEM_R","unemployment rate","1","males","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2019","2019",2.915343,,
"ITCD","Nord","UNEM_R","unemployment rate","1","males","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2019-Q1","Q1-2019",3.490909,,
"ITCD","Nord","UNEM_R","unemployment rate","1","males","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2019-Q2","Q2-2019",2.728958,,
"ITCD","Nord","UNEM_R","unemployment rate","1","males","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2019-Q4","Q4-2019",2.825989,,
"ITCD","Nord","UNEM_R","unemployment rate","1","males","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2019-Q3","Q3-2019",2.60753,,
"ITCD","Nord","UNEM_R","unemployment rate","1","males","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2020","2020",3.019765,,
"ITCD","Nord","UNEM_R","unemployment rate","1","males","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2020-Q2","Q2-2020",2.945232,,
"ITCD","Nord","UNEM_R","unemployment rate","1","males","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2020-Q1","Q1-2020",2.342876,,
"ITCD","Nord","UNEM_R","unemployment rate","1","males","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2020-Q3","Q3-2020",4.105357,,
"ITCD","Nord","UNEM_R","unemployment rate","1","males","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2020-Q4","Q4-2020",2.706374,,
"ITCD","Nord","UNEM_R","unemployment rate","1","males","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2021","2021",3.183086,,
"ITCD","Nord","UNEM_R","unemployment rate","1","males","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2022","2022",2.265285,,
"ITCD","Nord","UNEM_R","unemployment rate","1","males","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2021-Q1","Q1-2021",3.441902,,
"ITCD","Nord","UNEM_R","unemployment rate","1","males","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2021-Q2","Q2-2021",3.650121,,
"ITCD","Nord","UNEM_R","unemployment rate","1","males","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2021-Q3","Q3-2021",2.574453,,
"ITCD","Nord","UNEM_R","unemployment rate","1","males","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2021-Q4","Q4-2021",3.059092,,
"ITCD","Nord","UNEM_R","unemployment rate","1","males","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2022-Q1","Q1-2022",2.638221,,
"ITCD","Nord","UNEM_R","unemployment rate","1","males","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2022-Q2","Q2-2022",2.052524,,
