"ITTER107","Territory","TIPO_DATO_FOL","Data type","SEXISTAT1","Gender","ETA1","Age class","TITOLO_STUDIO","Highest level of education attained","CITTADINANZA","Citizenship","TIME","Select time","Value","Flag Codes","Flags"
"ITE","Centro (I)","UNEM_R","unemployment rate","1","males","Y15-74","15-74 years","99","total","FRG","foreign","2021-Q1","Q1-2021",16.802005,,
"ITE","Centro (I)","UNEM_R","unemployment rate","1","males","Y15-74","15-74 years","99","total","FRG","foreign","2021-Q2","Q2-2021",12.487674,,
"ITE","Centro (I)","UNEM_R","unemployment rate","1","males","Y15-74","15-74 years","99","total","FRG","foreign","2021-Q3","Q3-2021",11.758398,,
"ITE","Centro (I)","UNEM_R","unemployment rate","1","males","Y15-74","15-74 years","99","total","FRG","foreign","2021-Q4","Q4-2021",12.928842,,
"ITE","Centro (I)","UNEM_R","unemployment rate","1","males","Y15-74","15-74 years","99","total","FRG","foreign","2022-Q1","Q1-2022",11.512834,,
"ITE","Centro (I)","UNEM_R","unemployment rate","1","males","Y15-74","15-74 years","99","total","FRG","foreign","2022-Q2","Q2-2022",9.9755,,
"ITE","Centro (I)","UNEM_R","unemployment rate","1","males","Y15-74","15-74 years","99","total","FRG","foreign","2022-Q3","Q3-2022",10.06597,,
"ITE","Centro (I)","UNEM_R","unemployment rate","1","males","Y15-74","15-74 years","99","total","FRG","foreign","2022-Q4","Q4-2022",10.066057,,
"ITE","Centro (I)","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","99","total","FRG","foreign","2018","2018",15.146233,,
"ITE","Centro (I)","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","99","total","FRG","foreign","2018-Q2","Q2-2018",16.20945,,
"ITE","Centro (I)","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","99","total","FRG","foreign","2018-Q1","Q1-2018",14.91717,,
"ITE","Centro (I)","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","99","total","FRG","foreign","2018-Q4","Q4-2018",16.676958,,
"ITE","Centro (I)","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","99","total","FRG","foreign","2018-Q3","Q3-2018",12.719672,,
"ITE","Centro (I)","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","99","total","FRG","foreign","2019","2019",15.972862,,
"ITE","Centro (I)","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","99","total","FRG","foreign","2019-Q1","Q1-2019",18.302181,,
"ITE","Centro (I)","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","99","total","FRG","foreign","2019-Q2","Q2-2019",17.14897,,
"ITE","Centro (I)","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","99","total","FRG","foreign","2019-Q4","Q4-2019",15.790826,,
"ITE","Centro (I)","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","99","total","FRG","foreign","2019-Q3","Q3-2019",12.7584,,
"ITE","Centro (I)","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","99","total","FRG","foreign","2020","2020",13.509581,,
"ITE","Centro (I)","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","99","total","FRG","foreign","2020-Q2","Q2-2020",9.081952,,
"ITE","Centro (I)","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","99","total","FRG","foreign","2020-Q1","Q1-2020",14.216342,,
"ITE","Centro (I)","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","99","total","FRG","foreign","2020-Q3","Q3-2020",15.428311,,
"ITE","Centro (I)","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","99","total","FRG","foreign","2020-Q4","Q4-2020",14.772634,,
"ITE","Centro (I)","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","99","total","FRG","foreign","2021","2021",17.30659,,
"ITE","Centro (I)","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","99","total","FRG","foreign","2022","2022",16.277147,,
"ITE","Centro (I)","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","99","total","FRG","foreign","2021-Q1","Q1-2021",18.703495,,
"ITE","Centro (I)","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","99","total","FRG","foreign","2021-Q2","Q2-2021",16.784625,,
"ITE","Centro (I)","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","99","total","FRG","foreign","2021-Q3","Q3-2021",14.022185,,
"ITE","Centro (I)","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","99","total","FRG","foreign","2021-Q4","Q4-2021",19.489846,,
"ITE","Centro (I)","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","99","total","FRG","foreign","2022-Q1","Q1-2022",17.682867,,
"ITE","Centro (I)","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","99","total","FRG","foreign","2022-Q2","Q2-2022",16.934966,,
"ITE","Centro (I)","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","99","total","FRG","foreign","2022-Q3","Q3-2022",13.464006,,
"ITE","Centro (I)","UNEM_R","unemployment rate","2","females","Y15-74","15-74 years","99","total","FRG","foreign","2022-Q4","Q4-2022",16.866551,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","7","upper and post secondary","FRG","foreign","2018","2018",14.819987,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","7","upper and post secondary","FRG","foreign","2018-Q2","Q2-2018",14.042595,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","7","upper and post secondary","FRG","foreign","2018-Q1","Q1-2018",15.663684,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","7","upper and post secondary","FRG","foreign","2018-Q4","Q4-2018",17.499562,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","7","upper and post secondary","FRG","foreign","2018-Q3","Q3-2018",12.043332,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","7","upper and post secondary","FRG","foreign","2019","2019",17.426637,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","7","upper and post secondary","FRG","foreign","2019-Q1","Q1-2019",19.700755,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","7","upper and post secondary","FRG","foreign","2019-Q2","Q2-2019",17.165082,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","7","upper and post secondary","FRG","foreign","2019-Q4","Q4-2019",17.497922,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","7","upper and post secondary","FRG","foreign","2019-Q3","Q3-2019",15.416692,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","7","upper and post secondary","FRG","foreign","2020","2020",13.563733,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","7","upper and post secondary","FRG","foreign","2020-Q2","Q2-2020",9.404587,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","7","upper and post secondary","FRG","foreign","2020-Q1","Q1-2020",15.33489,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","7","upper and post secondary","FRG","foreign","2020-Q3","Q3-2020",14.966629,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","7","upper and post secondary","FRG","foreign","2020-Q4","Q4-2020",14.017361,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","7","upper and post secondary","FRG","foreign","2021","2021",16.534483,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","7","upper and post secondary","FRG","foreign","2022","2022",13.384331,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","7","upper and post secondary","FRG","foreign","2021-Q1","Q1-2021",19.028472,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","7","upper and post secondary","FRG","foreign","2021-Q2","Q2-2021",16.487182,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","7","upper and post secondary","FRG","foreign","2021-Q3","Q3-2021",13.448284,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","7","upper and post secondary","FRG","foreign","2021-Q4","Q4-2021",17.017824,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","7","upper and post secondary","FRG","foreign","2022-Q1","Q1-2022",17.087572,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","7","upper and post secondary","FRG","foreign","2022-Q2","Q2-2022",13.797459,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","7","upper and post secondary","FRG","foreign","2022-Q3","Q3-2022",10.510537,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","7","upper and post secondary","FRG","foreign","2022-Q4","Q4-2022",12.280045,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2018","2018",10.62788,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2018-Q2","Q2-2018",10.501805,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2018-Q1","Q1-2018",11.842162,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2018-Q4","Q4-2018",11.038748,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2018-Q3","Q3-2018",9.233207,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019","2019",11.313393,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019-Q1","Q1-2019",13.043428,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019-Q2","Q2-2019",13.640633,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019-Q4","Q4-2019",11.100595,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019-Q3","Q3-2019",7.366584,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020","2020",8.625878,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020-Q2","Q2-2020",9.832545,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020-Q1","Q1-2020",7.819034,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020-Q3","Q3-2020",6.356944,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020-Q4","Q4-2020",10.743382,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021","2021",17.718151,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022","2022",12.331875,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021-Q1","Q1-2021",23.907127,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021-Q2","Q2-2021",16.310015,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021-Q3","Q3-2021",15.445552,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021-Q4","Q4-2021",15.696808,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022-Q1","Q1-2022",13.621178,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022-Q2","Q2-2022",7.464799,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022-Q3","Q3-2022",11.904306,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022-Q4","Q4-2022",16.320981,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","99","total","FRG","foreign","2018","2018",14.461417,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","99","total","FRG","foreign","2018-Q2","Q2-2018",15.550232,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","99","total","FRG","foreign","2018-Q1","Q1-2018",15.083996,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","99","total","FRG","foreign","2018-Q4","Q4-2018",14.994728,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","99","total","FRG","foreign","2018-Q3","Q3-2018",12.189776,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","99","total","FRG","foreign","2019","2019",14.83508,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","99","total","FRG","foreign","2019-Q1","Q1-2019",17.176312,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","99","total","FRG","foreign","2019-Q2","Q2-2019",16.29752,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","99","total","FRG","foreign","2019-Q4","Q4-2019",14.121164,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","99","total","FRG","foreign","2019-Q3","Q3-2019",11.747502,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","99","total","FRG","foreign","2020","2020",12.84547,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","99","total","FRG","foreign","2020-Q2","Q2-2020",8.264867,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","99","total","FRG","foreign","2020-Q1","Q1-2020",12.796976,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","99","total","FRG","foreign","2020-Q3","Q3-2020",14.895003,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","99","total","FRG","foreign","2020-Q4","Q4-2020",14.882169,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","99","total","FRG","foreign","2021","2021",15.204116,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","99","total","FRG","foreign","2022","2022",13.023907,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","99","total","FRG","foreign","2021-Q1","Q1-2021",17.670111,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","99","total","FRG","foreign","2021-Q2","Q2-2021",14.4623,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","99","total","FRG","foreign","2021-Q3","Q3-2021",12.760015,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","99","total","FRG","foreign","2021-Q4","Q4-2021",15.868158,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","99","total","FRG","foreign","2022-Q1","Q1-2022",14.313465,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","99","total","FRG","foreign","2022-Q2","Q2-2022",13.180388,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","99","total","FRG","foreign","2022-Q3","Q3-2022",11.543154,,
"ITE","Centro (I)","UNEM_R","unemployment rate","9","total","Y15-74","15-74 years","99","total","FRG","foreign","2022-Q4","Q4-2022",12.985167,,
"IT","Italy","UNEM_R","unemployment rate","1","males","Y15-64","15-64 years","99","total","TOTAL","total","2018","2018",9.938983,,
"IT","Italy","UNEM_R","unemployment rate","1","males","Y15-64","15-64 years","99","total","TOTAL","total","2018-Q2","Q2-2018",10.088679,,
"IT","Italy","UNEM_R","unemployment rate","1","males","Y15-64","15-64 years","99","total","TOTAL","total","2018-Q1","Q1-2018",10.85515,,
"IT","Italy","UNEM_R","unemployment rate","1","males","Y15-64","15-64 years","99","total","TOTAL","total","2018-Q4","Q4-2018",10.121854,,
"IT","Italy","UNEM_R","unemployment rate","1","males","Y15-64","15-64 years","99","total","TOTAL","total","2018-Q3","Q3-2018",8.691635,,
"IT","Italy","UNEM_R","unemployment rate","1","males","Y15-64","15-64 years","99","total","TOTAL","total","2019","2019",9.274854,,
"IT","Italy","UNEM_R","unemployment rate","1","males","Y15-64","15-64 years","99","total","TOTAL","total","2019-Q1","Q1-2019",10.508757,,
"IT","Italy","UNEM_R","unemployment rate","1","males","Y15-64","15-64 years","99","total","TOTAL","total","2019-Q2","Q2-2019",9.227958,,
"IT","Italy","UNEM_R","unemployment rate","1","males","Y15-64","15-64 years","99","total","TOTAL","total","2019-Q4","Q4-2019",8.890721,,
"IT","Italy","UNEM_R","unemployment rate","1","males","Y15-64","15-64 years","99","total","TOTAL","total","2019-Q3","Q3-2019",8.474375,,
"IT","Italy","UNEM_R","unemployment rate","1","males","Y15-64","15-64 years","99","total","TOTAL","total","2020","2020",8.76976,,
"IT","Italy","UNEM_R","unemployment rate","1","males","Y15-64","15-64 years","99","total","TOTAL","total","2020-Q2","Q2-2020",7.442624,,
"IT","Italy","UNEM_R","unemployment rate","1","males","Y15-64","15-64 years","99","total","TOTAL","total","2020-Q1","Q1-2020",8.805841,,
"IT","Italy","UNEM_R","unemployment rate","1","males","Y15-64","15-64 years","99","total","TOTAL","total","2020-Q3","Q3-2020",9.466516,,
"IT","Italy","UNEM_R","unemployment rate","1","males","Y15-64","15-64 years","99","total","TOTAL","total","2020-Q4","Q4-2020",9.322413,,
"IT","Italy","UNEM_R","unemployment rate","1","males","Y15-64","15-64 years","99","total","TOTAL","total","2021","2021",8.87436,,
"IT","Italy","UNEM_R","unemployment rate","1","males","Y15-64","15-64 years","99","total","TOTAL","total","2022","2022",7.278443,,
"IT","Italy","UNEM_R","unemployment rate","1","males","Y15-64","15-64 years","99","total","TOTAL","total","2021-Q1","Q1-2021",10.206145,,
"IT","Italy","UNEM_R","unemployment rate","1","males","Y15-64","15-64 years","99","total","TOTAL","total","2021-Q2","Q2-2021",8.815142,,
"IT","Italy","UNEM_R","unemployment rate","1","males","Y15-64","15-64 years","99","total","TOTAL","total","2021-Q3","Q3-2021",7.83177,,
"IT","Italy","UNEM_R","unemployment rate","1","males","Y15-64","15-64 years","99","total","TOTAL","total","2021-Q4","Q4-2021",8.678929,,
"IT","Italy","UNEM_R","unemployment rate","1","males","Y15-64","15-64 years","99","total","TOTAL","total","2022-Q1","Q1-2022",8.104363,,
"IT","Italy","UNEM_R","unemployment rate","1","males","Y15-64","15-64 years","99","total","TOTAL","total","2022-Q2","Q2-2022",7.092521,,
"IT","Italy","UNEM_R","unemployment rate","1","males","Y15-64","15-64 years","99","total","TOTAL","total","2022-Q3","Q3-2022",6.699076,,
"IT","Italy","UNEM_R","unemployment rate","1","males","Y15-64","15-64 years","99","total","TOTAL","total","2022-Q4","Q4-2022",7.223171,,
"IT","Italy","UNEM_R","unemployment rate","2","females","Y15-64","15-64 years","99","total","TOTAL","total","2018","2018",11.869912,,
"IT","Italy","UNEM_R","unemployment rate","2","females","Y15-64","15-64 years","99","total","TOTAL","total","2018-Q2","Q2-2018",11.893917,,
"IT","Italy","UNEM_R","unemployment rate","2","females","Y15-64","15-64 years","99","total","TOTAL","total","2018-Q1","Q1-2018",12.929925,,
"IT","Italy","UNEM_R","unemployment rate","2","females","Y15-64","15-64 years","99","total","TOTAL","total","2018-Q4","Q4-2018",12.131955,,
"IT","Italy","UNEM_R","unemployment rate","2","females","Y15-64","15-64 years","99","total","TOTAL","total","2018-Q3","Q3-2018",10.49762,,
"IT","Italy","UNEM_R","unemployment rate","2","females","Y15-64","15-64 years","99","total","TOTAL","total","2019","2019",11.219631,,
"IT","Italy","UNEM_R","unemployment rate","2","females","Y15-64","15-64 years","99","total","TOTAL","total","2019-Q1","Q1-2019",12.216666,,
"IT","Italy","UNEM_R","unemployment rate","2","females","Y15-64","15-64 years","99","total","TOTAL","total","2019-Q2","Q2-2019",10.777539,,
"IT","Italy","UNEM_R","unemployment rate","2","females","Y15-64","15-64 years","99","total","TOTAL","total","2019-Q4","Q4-2019",11.586253,,
"IT","Italy","UNEM_R","unemployment rate","2","females","Y15-64","15-64 years","99","total","TOTAL","total","2019-Q3","Q3-2019",10.285423,,
"IT","Italy","UNEM_R","unemployment rate","2","females","Y15-64","15-64 years","99","total","TOTAL","total","2020","2020",10.549013,,
"IT","Italy","UNEM_R","unemployment rate","2","females","Y15-64","15-64 years","99","total","TOTAL","total","2020-Q2","Q2-2020",8.768689,,
"IT","Italy","UNEM_R","unemployment rate","2","females","Y15-64","15-64 years","99","total","TOTAL","total","2020-Q1","Q1-2020",10.802384,,
"IT","Italy","UNEM_R","unemployment rate","2","females","Y15-64","15-64 years","99","total","TOTAL","total","2020-Q3","Q3-2020",11.781555,,
"IT","Italy","UNEM_R","unemployment rate","2","females","Y15-64","15-64 years","99","total","TOTAL","total","2020-Q4","Q4-2020",10.765334,,
"IT","Italy","UNEM_R","unemployment rate","2","females","Y15-64","15-64 years","99","total","TOTAL","total","2021","2021",10.803369,,
"IT","Italy","UNEM_R","unemployment rate","2","females","Y15-64","15-64 years","99","total","TOTAL","total","2022","2022",9.477467,,
"IT","Italy","UNEM_R","unemployment rate","2","females","Y15-64","15-64 years","99","total","TOTAL","total","2021-Q1","Q1-2021",11.721216,,
"IT","Italy","UNEM_R","unemployment rate","2","females","Y15-64","15-64 years","99","total","TOTAL","total","2021-Q2","Q2-2021",11.039089,,
"IT","Italy","UNEM_R","unemployment rate","2","females","Y15-64","15-64 years","99","total","TOTAL","total","2021-Q3","Q3-2021",10.564927,,
"IT","Italy","UNEM_R","unemployment rate","2","females","Y15-64","15-64 years","99","total","TOTAL","total","2021-Q4","Q4-2021",9.931529,,
"IT","Italy","UNEM_R","unemployment rate","2","females","Y15-64","15-64 years","99","total","TOTAL","total","2022-Q1","Q1-2022",9.951236,,
"IT","Italy","UNEM_R","unemployment rate","2","females","Y15-64","15-64 years","99","total","TOTAL","total","2022-Q2","Q2-2022",9.43901,,
"IT","Italy","UNEM_R","unemployment rate","2","females","Y15-64","15-64 years","99","total","TOTAL","total","2022-Q3","Q3-2022",9.363454,,
"IT","Italy","UNEM_R","unemployment rate","2","females","Y15-64","15-64 years","99","total","TOTAL","total","2022-Q4","Q4-2022",9.164797,,
"IT","Italy","UNEM_R","unemployment rate","9","total","Y15-64","15-64 years","99","total","TOTAL","total","2018","2018",10.769732,,
"IT","Italy","UNEM_R","unemployment rate","9","total","Y15-64","15-64 years","99","total","TOTAL","total","2018-Q2","Q2-2018",10.86861,,
"IT","Italy","UNEM_R","unemployment rate","9","total","Y15-64","15-64 years","99","total","TOTAL","total","2018-Q1","Q1-2018",11.750929,,
"IT","Italy","UNEM_R","unemployment rate","9","total","Y15-64","15-64 years","99","total","TOTAL","total","2018-Q4","Q4-2018",10.987755,,
"IT","Italy","UNEM_R","unemployment rate","9","total","Y15-64","15-64 years","99","total","TOTAL","total","2018-Q3","Q3-2018",9.461542,,
"IT","Italy","UNEM_R","unemployment rate","9","total","Y15-64","15-64 years","99","total","TOTAL","total","2019","2019",10.113914,,
"IT","Italy","UNEM_R","unemployment rate","9","total","Y15-64","15-64 years","99","total","TOTAL","total","2019-Q1","Q1-2019",11.247849,,
"IT","Italy","UNEM_R","unemployment rate","9","total","Y15-64","15-64 years","99","total","TOTAL","total","2019-Q2","Q2-2019",9.897603,,
"IT","Italy","UNEM_R","unemployment rate","9","total","Y15-64","15-64 years","99","total","TOTAL","total","2019-Q4","Q4-2019",10.056677,,
"IT","Italy","UNEM_R","unemployment rate","9","total","Y15-64","15-64 years","99","total","TOTAL","total","2019-Q3","Q3-2019",9.250059,,
"IT","Italy","UNEM_R","unemployment rate","9","total","Y15-64","15-64 years","99","total","TOTAL","total","2020","2020",9.530288,,
"IT","Italy","UNEM_R","unemployment rate","9","total","Y15-64","15-64 years","99","total","TOTAL","total","2020-Q2","Q2-2020",8.005461,,
"IT","Italy","UNEM_R","unemployment rate","9","total","Y15-64","15-64 years","99","total","TOTAL","total","2020-Q1","Q1-2020",9.666615,,
"IT","Italy","UNEM_R","unemployment rate","9","total","Y15-64","15-64 years","99","total","TOTAL","total","2020-Q3","Q3-2020",10.452217,,
"IT","Italy","UNEM_R","unemployment rate","9","total","Y15-64","15-64 years","99","total","TOTAL","total","2020-Q4","Q4-2020",9.940387,,
"IT","Italy","UNEM_R","unemployment rate","9","total","Y15-64","15-64 years","99","total","TOTAL","total","2021","2021",9.704693,,
"IT","Italy","UNEM_R","unemployment rate","9","total","Y15-64","15-64 years","99","total","TOTAL","total","2022","2022",8.226226,,
"IT","Italy","UNEM_R","unemployment rate","9","total","Y15-64","15-64 years","99","total","TOTAL","total","2021-Q1","Q1-2021",10.854204,,
"IT","Italy","UNEM_R","unemployment rate","9","total","Y15-64","15-64 years","99","total","TOTAL","total","2021-Q2","Q2-2021",9.773568,,
"IT","Italy","UNEM_R","unemployment rate","9","total","Y15-64","15-64 years","99","total","TOTAL","total","2021-Q3","Q3-2021",9.006384,,
"IT","Italy","UNEM_R","unemployment rate","9","total","Y15-64","15-64 years","99","total","TOTAL","total","2021-Q4","Q4-2021",9.221591,,
"IT","Italy","UNEM_R","unemployment rate","9","total","Y15-64","15-64 years","99","total","TOTAL","total","2022-Q1","Q1-2022",8.897782,,
"IT","Italy","UNEM_R","unemployment rate","9","total","Y15-64","15-64 years","99","total","TOTAL","total","2022-Q2","Q2-2022",8.105212,,
"IT","Italy","UNEM_R","unemployment rate","9","total","Y15-64","15-64 years","99","total","TOTAL","total","2022-Q3","Q3-2022",7.843127,,
"IT","Italy","UNEM_R","unemployment rate","9","total","Y15-64","15-64 years","99","total","TOTAL","total","2022-Q4","Q4-2022",8.064684,,
"ITCD","Nord","UNEM_R","unemployment rate","1","males","Y15-64","15-64 years","99","total","TOTAL","total","2018","2018",5.731324,,
"ITCD","Nord","UNEM_R","unemployment rate","1","males","Y15-64","15-64 years","99","total","TOTAL","total","2018-Q2","Q2-2018",5.767323,,
